X_ACC,Y_ACC,Z_ACC,X_GYRO,Y_GYRO,Z_GYRO,X_GRAVITY,Y_GRAVITY,Z_GRAVITY,X_MF,Y_MF,Z_MF,X_GMRV,Y_GMRV,Z_GMRV,TIME,LABEL
0.30497742,-1.320323,-1.1190598,-0.46471575,0.79351395,-0.20189096,-8.319643,-3.7457979,3.60398,19.2516,42.6634,-9.76,-0.1889995,0.53515226,-0.33174616,17:35:33,Fast
7.7646875,2.529288,-2.5116098,-0.40882155,0.63087106,-2.7763824,-6.7348533,-6.87545,1.8989588,11.163,45.8598,-7.381,-0.33061326,0.47487834,-0.13645951,17:35:33,Fast
-0.07153273,-1.0884972,0.41790295,-0.13133603,-0.20387627,-0.20280726,-5.201095,-8.101408,1.8846512,19.666399,42.4072,-10.4432,-0.3259774,0.49186468,-0.14084812,17:35:33,Fast
-4.3069253,0.07378101,1.188252,0.47678033,-0.12034045,1.5332718,-6.7194843,-6.796915,2.2105663,29.706999,35.0262,-14.9938,-0.3178824,0.5117207,-0.161317,17:35:33,Fast
-2.0443478,-1.8282394,0.25065303,0.8200866,-1.014189,1.8843665,-8.166336,-3.9575436,3.7262511,23.9974,40.1868,-9.5282,-0.29640114,0.5398628,-0.17493743,17:35:33,Fast
-0.4993868,-1.6137125,-1.9072293,-0.5681047,1.1948525,-1.6108516,-8.126509,-4.7407546,2.778704,10.5896,44.6398,-6.0146,-0.28570488,0.46211085,-0.18067408,17:35:33,Fast
7.3524866,3.7432399,-1.1192117,-0.26068676,-0.08155051,-2.1675026,-6.0399785,-7.54766,1.6696157,14.603399,42.3584,-8.906,-0.35497895,0.45046404,-0.06563839,17:35:33,Fast
-5.017171,-1.5179515,0.8204726,0.16630806,0.16325374,0.79809546,-5.6865644,-7.7308955,2.0328226,28.243,36.3682,-13.908,-0.3271141,0.48413616,-0.10144953,17:35:34,Fast
-4.4078083,0.6354656,1.4156685,0.6053675,-0.7324274,2.3032675,-7.4554214,-5.6249523,3.0021179,26.2544,38.7838,-11.9072,-0.3388355,0.4821991,-0.09488659,17:35:34,Fast
-1.074439,-3.089837,0.31118655,-0.08750644,-0.2144137,0.9424124,-8.163615,-3.568957,4.105367,11.3582,45.2132,-9.0157995,-0.35655737,0.4391643,-0.07889967,17:35:34,Fast
6.1901035,0.8557222,-2.273932,-0.4689918,1.041678,-2.532342,-7.356085,-6.158824,2.047684,13.5664,43.3344,-7.7469997,-0.4398047,0.37898672,0.04587179,17:35:34,Fast
2.4128566,-0.37132168,-0.68085575,-0.20021108,-0.15515977,-1.2872458,-5.413489,-7.9850483,1.7802457,27.9746,35.7948,-13.163799,-0.41297066,0.42162466,-0.00506508,17:35:34,Fast
-4.6864834,-1.2153397,1.7509729,0.071776666,-0.08307768,1.3440562,-6.441932,-7.137985,1.9459686,30.1218,35.758198,-11.5412,-0.38847786,0.46133763,-0.051266577,17:35:34,Fast
-2.045817,-0.57996225,0.19746888,0.88178396,-0.8536842,2.3370178,-8.032085,-4.467111,3.4302492,16.043,45.103397,-9.4306,-0.35007694,0.49747816,-0.09346816,17:35:35,Fast
0.24613476,-0.83743,-0.8832109,-0.3324634,0.7805331,-0.6458373,-8.30369,-4.25816,3.0253782,13.5664,45.811,-9.6868,-0.36519733,0.45983052,-0.14088266,17:35:35,Fast
8.106712,3.055335,-2.5817995,-0.3126103,0.5279403,-2.5324945,-6.453329,-7.2453465,1.4476268,25.583399,40.016,-11.955999,-0.4514898,0.3961344,0.011055986,17:35:35,Fast
-3.6132808,-2.714985,0.4919604,0.064599,-0.099265605,-0.35308012,-5.634079,-7.847259,1.7069807,32.1592,34.038,-12.3708,-0.4069023,0.4519281,-0.045733638,17:35:35,Fast
-5.017232,0.078356266,1.8503088,0.44073927,-0.59131753,1.8874209,-7.2495165,-6.1987367,2.2926624,19.2882,42.8098,-10.004,-0.39017934,0.4755622,-0.07954461,17:35:35,Fast
-0.83201694,-2.016243,-0.058924437,0.25060746,-0.8190176,1.7198911,-8.364352,-3.5829923,3.6655004,10.8702,45.933,-9.8698,-0.47342685,0.43098202,0.07813087,17:35:35,Fast
1.6906595,-0.67350173,-3.536437,-0.5841399,1.3965907,-1.9401081,-7.9549184,-5.22919,2.3687463,21.0084,42.1022,-11.236199,-0.46179727,0.42177945,0.08513392,17:35:35,Fast
5.209676,3.248521,-0.796139,-0.09193522,-0.13591751,-1.83733,-5.592506,-7.858375,1.790507,29.8778,34.0014,-16.3358,-0.38550615,0.49573782,-0.0465071,17:35:36,Fast
-5.734724,-1.6671252,0.81539094,0.04550946,-0.17867808,1.0792462,-6.032924,-7.4586987,2.0512788,23.057999,40.345398,-11.858399,-0.3213121,0.5380457,-0.13601282,17:35:36,Fast
-3.1426902,0.31659937,0.76482844,0.8009971,-0.7706065,2.3530529,-7.882697,-5.043475,2.943223,11.0654,45.8964,-8.6986,-0.2865672,0.56107676,-0.19036008,17:35:36,Fast
-0.48464346,-2.8094049,-0.8673177,-0.24984388,0.18096884,0.35796702,-8.321661,-3.6373138,3.7089107,18.2634,43.6028,-8.9304,-0.31727308,0.5368373,-0.16065672,17:35:36,Fast
6.585725,1.6609972,-2.992633,-0.20906863,1.1858422,-2.6755898,-7.002543,-6.638254,1.7703335,29.7314,35.9656,-13.2369995,-0.3735069,0.49791062,-0.09085355,17:35:36,Fast
1.9291687,0.90607166,-0.06621027,-0.0036651916,-0.12095132,-0.7119634,-5.320254,-8.082354,1.6144894,29.1336,37.9542,-8.2472,-0.32380974,0.5356724,-0.1524451,17:35:36,Fast
-5.3042326,0.05309105,1.332384,0.20631973,-0.40698898,1.6006197,-6.878955,-6.7847867,1.697873,15.262199,43.6638,-6.8686,-0.2635253,0.56977004,-0.23723407,17:35:36,Fast
-1.760436,-1.27493,0.69479525,0.7405214,-0.8717047,1.9920316,-8.2300625,-4.115409,3.4008238,15.4939995,43.6638,-10.4553995,-0.20910484,0.60970694,-0.29997644,17:35:37,Fast
1.2942142,-1.6729274,-2.8207316,-0.46105054,0.95615685,-1.2629639,-8.2996025,-4.4686556,2.7173216,27.7428,37.4174,-13.3468,0.011460371,0.6205126,-0.50862306,17:35:37,Fast
6.9122214,3.818608,-2.0128555,-0.42317688,0.11453723,-2.3952026,-6.08681,-7.5357194,1.549124,28.6822,34.6968,-15.2987995,-0.13497292,0.6107319,-0.36280325,17:35:37,Fast
-3.3438234,-0.5967803,0.8504671,0.15653422,-0.10873401,0.43417248,-5.748694,-7.780932,1.6265639,13.9934,43.614998,-8.967,-0.19494477,0.5951753,-0.28601795,17:35:37,Fast
-3.6825333,0.8940983,0.8699758,0.44913867,-0.4981606,2.175902,-7.634934,-5.678446,2.387289,11.407,45.6768,-9.1012,-0.21987052,0.58103824,-0.25511068,17:35:37,Fast
-2.088632,-2.5573382,1.1093233,-0.0012217305,-0.52855116,1.2052372,-8.311075,-3.380994,3.9662356,22.2528,41.2482,-11.5534,-0.18317237,0.6125313,-0.3015049,17:35:37,Fast
5.6371,1.1770122,-3.7091565,-0.52305335,1.3002267,-2.3554964,-7.7997274,-5.598576,2.0140266,31.5492,35.1848,-13.5054,-0.1429912,0.6202246,-0.35199553,17:35:37,Fast
3.06107,1.2324762,-0.5890877,-0.08017606,0.04734206,-1.4958563,-5.5303984,-7.891671,1.836397,20.6668,42.8098,-9.1378,-0.19803068,0.5992479,-0.29123968,17:35:38,Fast
-4.247533,-0.8239994,1.378263,-0.0143553335,0.00076358154,1.4126259,-6.329678,-7.26008,1.8607882,11.6998,46.0184,-8.0154,-0.21786578,0.59297454,-0.2701472,17:35:38,Fast
-2.7494788,-0.88110733,0.63475716,0.7834347,-0.94027436,2.0925188,-8.010108,-4.7794943,3.0382092,20.3374,42.1266,-7.9421997,-0.21860534,0.5930876,-0.26618353,17:35:38,Fast
-0.23313713,-1.8340573,-0.88019276,-0.27152961,0.5352707,-0.24617869,-8.426123,-3.90749,3.1572282,31.5492,33.4646,-13.3712,-0.14546105,0.6242738,-0.38291794,17:35:38,Fast
6.523636,0.62735987,-2.6323934,-0.40866885,0.54061574,-2.7165177,-6.653112,-7.0043497,1.7062556,27.9502,38.015198,-10.0528,-0.2146966,0.60015845,-0.31028318,17:35:38,Fast
-1.9079452,-1.7670689,0.7714163,-0.054825157,0.19440787,-0.2602286,-5.278723,-8.062924,1.8331519,12.5171995,44.957,-9.076799,-0.2290276,0.59249586,-0.28646973,17:35:38,Fast
-3.8853188,0.46660137,0.63957477,0.25427267,-0.47128254,1.9666806,-6.7778344,-6.7739234,2.100251,15.359799,44.3836,-9.5282,-0.23955108,0.58303,-0.27076438,17:35:38,Fast
-2.7008462,-1.7045884,0.9934869,0.4335616,-1.2009611,1.866957,-8.322455,-3.9001915,3.429481,28.5236,36.5756,-13.4321995,-0.21864125,0.61178994,-0.29368418,17:35:39,Fast
1.080019,-2.2157927,-3.0771654,-0.50946164,1.4291192,-1.6395624,-8.147241,-4.9706154,2.2697103,30.0486,36.2462,-10.5652,-0.114231065,0.5982311,-0.4251592,17:35:39,Fast
6.5119762,2.792794,-0.564342,-0.24572055,-0.17638734,-2.169946,-5.8446474,-7.7141995,1.6022915,15.0914,44.249397,-7.6738,-0.19714625,0.5794648,-0.31878856,17:35:39,Fast
-4.5188255,0.09140587,1.0691258,0.044135015,0.024281893,0.81290895,-5.779725,-7.7535405,1.647273,12.6147995,45.201,-7.8324,-0.21430741,0.5814495,-0.29075396,17:35:39,Fast
-4.1230936,0.045621872,0.68588126,0.6608035,-0.61834836,2.1375701,-7.571364,-5.6956463,2.5436535,25.1808,39.4548,-11.7852,-0.24027088,0.5677513,-0.25719872,17:35:39,Fast
-0.690135,-1.8023772,0.50164366,0.06505715,0.16646078,0.6389651,-8.333245,-3.4575582,3.8520687,30.5366,34.2454,-15.6648,-0.19968852,0.5629168,-0.34089267,17:35:39,Fast
6.67683,0.31575203,-2.325557,-0.18188512,1.1201742,-2.7322476,-7.6799903,-5.839963,1.7744586,20.7644,42.2852,-7.6615996,-0.18550782,0.5779783,-0.34000286,17:35:39,Fast
0.15508127,0.9571657,-0.05815661,-0.07895433,-0.3811799,-1.1953106,-5.555596,-7.8228545,2.0431383,10.5408,44.554398,-8.0154,-0.21637003,0.5674293,-0.28914797,17:35:40,Fast
-3.0372448,1.463047,0.82672286,0.103847094,-0.10522154,1.2788464,-6.3964205,-7.109091,2.1869504,17.9096,43.4076,-8.2716,-0.22360955,0.57766306,-0.27371982,17:35:40,Fast
-3.4969473,-0.441535,-0.18656969,0.7846564,-0.8371908,2.2789855,-7.960794,-4.480239,3.576217,31.2442,33.4768,-14.0666,-0.21958756,0.5892979,-0.27398962,17:35:40,Fast
